UTM10,ACCI GENT,ACCI NISU,Aecau,AEGO FUNE,AGAP FISH,AIX SPON,Alarv,Alruf,AMAN AMAN,Ancam,ANTH SPIN,Antri,APUS APUS,APUS PALL,AQUI CHRY,ARAT ACUT,ARAT ERYT,ARAT MITR,ASIO OTUS,ATHE NOCT,BUBO BUBO,BUBU IBIS,BURH OEDI,BUTE BUTE,CALA BRAC,CALA RUFE,CAPR EURO,CAPR RUFI,Caina,Cacar,Cachl,CARD SPIN,CERC GALA,Cebra,CERT FAMI,CETT CETT,CHER DUPO,CICO CICO,CIRC AERU,CIRC CYAN,CIRC GALL,CIRC PYGA,Cijun,CLAM GLAN,COCC COCC,COLU LIVI,COLU OENA,Colpa,CORA GARR,CORV CORA,CORV CORO,CORV MONE,Cocot,CREX CREX,Cucan,CYAN PATA,Demaj,DEND MEDI,DEND MINO,DRYO MART,ELAN CAER,Emcia,Emcir,Emcit,Emhor,Errub,ESTR ASTR,ESTR TROG,EUPL AFER,FALC NAUM,FALC PERE,FALC SUBB,FALC TINN,FICE HYPO,Frcoe,Gacri,Gathe,Gagla,GYPA BARB,GYPS FULV,HIER FASC,HIER PENN,Hipol,HIRU DAUR,HIRU RUST,JYNX TORQ,Lacol,Lamer,LANI MINO,Lasen,LEIO LUTE,LONC MALA,Locur,Luarb,Lumeg,Mecal,MERO APIA,Mical,MILV MIGR,MILV MILV,MONT NIVA,MONT SAXA,MONT SOLI,MOTA ALBA,MOTA FLAV,MUSC STRI,MYIO MONA,NEOP PERC,Oehis,OENA LEUC,Oeoen,ORIO ORIO,OTUS SCOP,PANU BIHA,Paate,Pacae,Pacri,Pamaj,PARU PALU,Padom,PASS HISP,Pamon,PERD PERD,PERN APIV,PETR PETR,PHAS COLC,Phoch,PHOE PHOE,Phbon,Phita,Pipic,Pivir,POIC SENE,PRUN COLL,Prmod,PSIT KRAM,PTER ALCH,PTER ORIE,PTYO RUPE,PYRR GRAC,PYRR PYRO,Pyula,QUEL QUEL,Reign,Rereg,REMI PEND,RIPA RIPA,SAXI RUBE,SCOL RUST,Secit,Seser,Sieur,Stdec,STRE ROSE,STRE TURT,STRI ALUC,STUR SP,STUR UNIC,Stvul,Syatr,SYLV BORI,Sycan,SYLV COMM,SYLV CONS,Syhor,Symel,Syund,TETR TETA,TETR UROG,THRE AETH,TICH MURA,Trtro,Tumer,TURD PHIL,Tutor,Tuvis,TYTO ALBA,Upepo
DG84,4.705080365,3,2832.46,0,0,0,0.00,119.68,0,0.88,0,0.00,316.0696126,0,0,0,0,2,3,20,0,0,0,1.414213562,0,0,20,3,111.73,981.13,1719.18,0,0,562.69,0,316.0696126,0,1,0,0,1.414213562,0,619.51,0,0,999.9499987,0,1344.59,0,0,0,20,9.89,0,57.74,0,0.00,0,5,0,0,4.19,1247.31,0.00,0.00,3342.54,0,0,0,0,1.414213562,3,3,0,30.78,520.11,0.00,1365.65,0,0,0,0,1499.18,0,316.0696126,3,0.00,0.00,0,3.93,0,0,0.00,82.30,4622.98,0.00,20,452.99,0,0,0,0,3,316.0696126,0,3,3,0,0.00,0,0.00,20,20,0,0.00,4112.85,859.41,4094.76,0,30030.42,0,11822.68,0,0,0,6.32455532,5.38,0,277.88,46.39,2449.93,348.57,0,0,0.00,0,0,0,0,0,0,1.94,0,1689.79,0.00,6.32455532,0,0,0,0.00,4281.44,0.00,1166.93,0,20,20,0,0,10481.70,3350.63,56.73598759,462.48,0,0,0.00,2180.32,0.00,0,0,0,0,1529.55,4022.33,20,0.00,25.76,3,270.40
DG85,0,5.840580155,2745.57,0,0,0,1.27,12.35,0,0.00,0,0.00,316.0696126,0,0,0,0,0,8.485281374,2,1.414213562,0,0,2.828427125,0,0,20,0,125.30,3024.30,1727.54,0,0,946.69,0,20,0,0,0,0,2.83541522,0,288.81,0,0,20,26.69030188,1432.78,0,1,0,2.645751311,8.79,0,80.54,0,44.07,0,3,0,0,18.47,1602.56,0.00,0.00,4935.28,0,0,0,0,0,2.878732364,10.12173988,0,301.54,491.73,0.00,1495.37,0,0,0,0,1122.38,0,316.0696126,0,3.82,0.00,0,13.53,0,0,0.00,100.58,5126.93,0.00,316.0696126,417.59,0,0,0,0,20,20,0,0,0,0,0.00,0,0.00,20,20,0,0.00,3710.30,924.90,4182.13,0,29711.28,0,2709.35,0,0,316.0696126,12.281368,0.00,0,845.12,388.87,1014.52,278.88,0,0,0.00,0,0,0,0,0,0,4.25,0,3000.92,0.00,30.85755111,0,0,0,0.00,4974.47,0.00,275.23,0,316.0696126,12.64911064,0,0,7990.83,3542.95,0,1081.39,0,0,1.52,3560.52,0.00,0,0,0,0,2172.56,4029.33,20,0.00,25.98,4.472135955,178.46
DG86,0,3,1962.13,0,0,0,8.93,90.34,0,0.64,0,0.00,3162.119542,0,0,0,0,0,0,20,0,0,3,6.32455532,0,0,20,3,152.20,1479.42,1139.75,0,0,247.70,0,316.0696126,0,0,0,0,3,3,732.19,0,0,316.0696126,0,1440.09,0,20,20,20,37.47,0,57.48,0,0.00,0,3,0,0,3.68,1618.25,0.00,0.00,4238.96,0,0,0,0,3,3,6.32455532,0,82.31,917.35,0.00,1397.78,0,0,0,0,1078.08,0,999.9499987,0,0.00,0.00,0,36.54,0,0,0.00,152.59,5171.13,0.00,20,1087.16,3,0,0,0,0,99.94998749,0,20,0,0,0.00,0,0.00,20,6.32455532,0,0.00,1495.05,212.50,3902.31,0,30830.61,0,3553.41,0,0,0,20,2.40,0,522.53,77.65,1300.66,245.54,0,0,0.00,0,0,0,0,0,0,5.74,0,1379.09,0.00,30.85755111,0,0,0,0.00,5103.22,0.00,472.16,0,316.0696126,20,0,279.4275177,8530.67,3042.46,3,380.07,0,0,0.36,1423.70,0.00,0,0,0,0,1226.63,3956.06,20,0.00,4.07,20,301.87
DG87,3,3,3056.52,0,0,0,2.45,101.70,0,0.00,0,0.00,999.9499987,0,0,0,0,0,0,99.94998749,0,0,20,2.449489743,0,0,316.0696126,0,140.91,3612.19,1596.78,0,0,363.04,0,316.0696126,0,0,0,0,2.83541522,3,724.24,0,0,3162.119542,0,1400.61,0,6.32455532,20,0,44.88,0,111.91,0,0.00,0,3,0,0,53.47,1654.72,0.00,0.00,5040.21,0,0,0,0,2.635025498,2.878732364,20,0,458.43,821.75,0.00,1508.67,0,0,0,0,872.43,0,999.9499987,20,0.00,0.00,0,49.91,0,0,0.00,254.07,5173.98,0.00,316.0696126,1271.52,3.718489007,0,0,0,0,316.0696126,0,3,0,0,0.00,0,0.00,316.0696126,20,0,0.00,2395.77,524.15,4019.87,0,26767.57,0,1055.93,0,3,58.44102453,0,0.00,0,911.22,472.23,612.36,339.62,0,0,0.00,0,0,0,65.4927168,0,0,0.00,0,2171.28,0.00,30.85755111,0,0,0,0.00,4996.26,0.00,48.75,0,316.0696126,316.0696126,0,0,5883.12,3391.59,3,693.23,0,0,0.39,2734.97,0.00,0,0,0,0,1937.67,3947.22,316.0696126,0.00,58.56,3,284.71
DG88,0,0,2700.94,0,0,0,0.00,124.99,0,7.97,0,0.00,316.0696126,0,0,0,0,0,0,0,2.449489743,0,0,4,0,0,20,0,244.70,3550.69,954.82,0,0,822.15,0,20,0,0,0,0,2.449489743,0,64.64,0,0,316.0696126,0,1253.74,0,2.449489743,4.472135955,0,2.22,0,94.23,0,0.00,0,0,0,0,201.57,1542.55,12.79,2.63,4651.78,0,0,0,0,0,0,4.472135955,0,1117.19,210.87,0.00,1367.63,0,0,1.913932948,0,781.99,0,20,0,2.62,0.00,0,131.41,0,0,0.00,364.49,5022.34,0.00,20,832.25,0,0,0,0,0,20,0,20,0,0,0.11,0,0.00,20,20,0,0.00,3373.06,271.21,4201.35,0,17503.86,0,116.12,0,0,20,0,4.00,0,1255.26,510.10,47.80,247.90,0,0,0.00,0,0,0,0,0,0,0.68,0,3314.43,0.00,0,0,0,0,0.00,5132.78,0.00,0.00,0,316.0696126,20,0,0,3453.09,3543.19,20,1808.35,0,0,23.02,4948.50,0.00,0,0,0,0,2578.39,4039.38,316.0696126,0.00,30.07,0,72.64
DG89,0,3,1216.42,0,0,0,7.16,72.47,0,0.35,0,0.00,20,0,2.247226522,0,0,0,20,4.472135955,3.180086824,0,0,3,0,0,20,0,98.37,2466.94,538.03,0,0,1026.14,0,20,0,0,0,0,2,0,36.31,0,0,20,0,813.36,0,3,20,20.4362039,0.00,0,66.96,0,171.99,0,3,6.014896852,0,60.51,905.62,0.00,0.00,3844.75,0,0,0,0,3,0,2,0,1489.51,152.67,0.00,1090.01,0,0,1.913932948,0,753.00,7.937253933,316.0696126,20,37.68,0.00,0,67.92,0,0,0.00,223.30,3959.77,0.00,20,601.34,3.718489007,0,0,0,3,20,0,20,0,0,0.00,0,0.00,99.94998749,20,0,0.00,3028.14,0.00,3516.80,77.80607124,11935.91,0,339.24,0,2.449489743,20,0,10.32,0,1183.29,416.13,206.58,90.46,0,0,0.00,0,0,0,65.4927168,0,0,4.93,0,2274.75,0.00,30.85755111,0,0,0,0.00,3577.38,0.00,101.50,0,20,20,0,0,3166.28,2970.32,20,936.85,20,0,15.82,2933.53,0.00,0,0,0,0,2087.81,3271.89,316.0696126,0.00,43.47,6.32455532,70.52
DG91,0,0,424.06,0,0,0,0.00,0.00,0,0.00,0,0.00,20,20,0,0,0,0,0,0,1.414213562,0,0,0,0,0,20,0,27.99,626.59,170.79,0,0,148.77,0,20,0,0,0,0,0,0,4.82,0,0,20,0,157.66,0,0,0,0,0.00,0,1.12,0,0.00,0,0,0,0,0.00,114.09,0.00,0.00,498.57,0,0,0,0,0,0,0,0,47.54,4.78,0.00,98.54,0,0,0,0,170.55,0,20,0,0.00,0.10,0,4.09,0,0,0.00,2.50,541.68,0.00,0,8.04,0,0,0,0,20,0,0,20,0,0,0.00,0,0.00,20,3.464101615,0,11.12,442.06,343.19,464.27,0,2865.93,0,67.44,0,0,0,0,0.00,0,57.71,0.00,107.58,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0,432.06,0.00,0,0,0,0,0.00,649.32,0.00,173.43,0,20,0,0,0,521.17,357.39,0,186.36,0,0,1.44,666.03,0.00,0,0,0,0,233.85,454.58,20,0.00,0.00,0,0.00
DG92,0,0,2781.31,0,0,0,0.00,14.54,0,3.25,0,0.00,316.0696126,20,0,0,0,0,0,4.472135955,2,0,0,1.414213562,0,0,99.94998749,0,119.56,4167.62,614.11,0,0,1255.95,0,20,0,0,0,0,0,0,121.08,0,0,316.0696126,0,1169.76,0,20,0,0,2.24,0,59.49,0,0.00,0,0,0,0,48.96,895.50,0.00,0.00,4681.98,1,0,0,0,1,1,0,0,659.23,134.80,0.00,1257.02,0,0,0,0,1051.84,3,20,0,0.00,0.26,0,18.39,0,0,0.00,96.46,4090.53,0.00,20,238.66,0,0,0,0,20,20,0,20,0,0,0.00,0,0.00,20,20,0,0.00,3494.12,855.89,3679.58,0,8458.79,0,1428.46,0,0,0,3.464101615,0.00,0,673.41,0.00,313.34,101.64,0,0,0.00,0,0,0,0,0,0,0.00,0,3365.01,0.00,0,0,0,0,0.00,3484.70,0.00,171.06,0,316.0696126,2.449489743,0,0,2596.48,2951.89,0,1691.67,0,0,6.49,4183.78,0.00,0,0,0,0,1889.09,3571.98,20,0.00,2.98,2.449489743,55.48
DG93,4.705080365,5.840580155,2148.50,0,0,0,0.00,72.36,0,0.75,0,0.00,20,0,0,0,0,0,0,20,0,0,0,3,0,0,20,0,86.83,3276.26,804.10,0,0,1299.77,0,20,0,0,0,0,2.83541522,0,598.87,0,0,316.0696126,0,1340.57,0,0,0,0,7.05,0,114.15,0,0.00,0,0,0,0,15.45,1021.29,0.00,0.00,4969.61,0,0,0,0,0,2.878732364,3,0,944.08,352.67,0.00,1500.61,0,0,0,0,577.99,2,316.0696126,0,0.00,0.00,0,5.36,0,0,0.00,125.12,4654.51,0.00,20,551.81,0,0,0,0,0,20,0,0,0,0,0.00,0,0.00,20,20,0,0.00,4130.98,173.87,4297.80,0,15982.96,0,3740.93,0,0,0,0,0.00,0,599.06,0.00,820.39,267.24,0,0,0.00,0,0,0,0,0,0,0.00,0,3286.29,0.00,0,0,0,0,0.00,3031.86,0.00,151.49,0,316.0696126,20,0,0,5051.19,3270.56,0,568.78,0,0,0.56,3692.69,0.00,0,0,0,0,1798.37,3995.48,163.8555342,0.00,6.10,8.144301976,316.08
DG94,4.705080365,2.828427125,1809.62,0,0,0,0.00,12.01,0,0.00,0,0.00,20,0,0,0,0,0,0,3.872983346,0,0,0,4.981287692,0,0,20,0,67.49,1593.98,270.49,0,0,1017.65,0,20,0,0,0,0,1.732050808,0,100.07,0,0,20,0,1301.63,0,1.414213562,0,0,3.55,0,87.85,0,27.13,0,0,0,0,7.77,639.48,0.00,0.00,5130.49,0,0,0,0,0,0,1.414213562,0,1125.38,192.43,0.00,1628.50,0,0,0,0,627.35,0,531.2865308,0,0.44,0.00,0,9.14,0,0,0.00,134.37,4049.57,0.00,20,313.41,0,0,0,0,0,118.7456423,0,0,0,0,0.00,0,0.00,20,20,0,0.00,3828.89,1094.82,4129.34,0,8072.00,0,539.60,0,0,58.44102453,0,0.00,0,526.82,0.00,395.38,254.27,0,0,0.00,0,0,0,0,0,0,0.00,0,3287.94,0.00,0,0,0,0,0.00,2371.62,0.00,20.81,0,316.0696126,20,0,0,2102.73,3437.11,20,1221.64,0,0,0.40,3220.28,0.00,0,0,0,0,1962.45,3994.91,20,0.00,3.11,2.828427125,77.90
DG95,0,3,2062.04,0,0,0,0.00,57.04,0,0.32,0,0.00,99.94998749,0,0,0,0,0,4.242640687,20,0,0,0,2.828427125,0,0,20,0,125.42,3704.26,1026.01,0,0,364.77,0,6.32455532,0,0,0,0,2.83541522,0,167.63,0,0,316.0696126,0,1417.99,0,6.184859059,1,1.414213562,5.50,0,79.49,0,0.00,0,5.916079783,0,0,0.00,823.49,0.00,0.00,4622.01,0,0,0,0,0,0,2.828427125,0,39.17,664.16,0.00,1496.54,0,0,0,0,907.94,0,316.0696126,0,0.00,0.00,0,38.84,0,0,0.00,84.05,4786.41,0.00,20,385.60,3.718489007,0,0,0,0,20,0,99.94998749,0,0,0.00,0,0.00,20,20,0,0.00,2666.30,210.45,3763.25,0,27390.56,0,3508.33,0,0,0,0,0.00,0,429.40,0.00,1263.19,354.35,0,0,0.00,0,0,0,0,0,0,0.00,0,1493.91,0.00,30.85755111,0,0,0,0.00,3764.88,0.00,458.25,0,99.94998749,0,0,279.4275177,8183.90,2860.82,0,430.98,0,0,0.34,1007.98,0.00,0,0,0,0,1433.78,4000.82,20,0.00,32.83,6.32455532,312.25
DG96,3,3,3014.18,0,0,0,0.00,74.52,0,0.00,0,0.00,20,0,0,0,0,0,20,20,0,0,3,6.32455532,0,0,20,0,147.03,2869.42,1090.94,0,0,778.43,0,20,0,0,0,0,3,3,285.30,0,0,20,0,1432.66,4.384130876,3,6.32455532,3,17.88,0,66.32,0,0.00,0,11,0,0,0.00,1470.00,0.00,0.00,5052.78,0,0,0,0,0,0,6.32455532,0,2.72,988.05,0.00,1615.13,0,0,0,0,1251.33,0,316.0696126,0,0.00,0.00,0,80.38,0,0,0.00,178.42,5226.29,0.00,20,730.39,1,0,0,0,0,6.32455532,0,0,0,0,0.00,0,0.00,20,20,0,0.00,2274.04,208.96,3842.39,0,30091.14,0,765.05,0,0,0,0,0.00,0,721.66,4.92,1403.16,388.55,0,0,0.00,0,0,0,65.4927168,0,0,0.00,0,2984.50,0.00,30.85755111,0,0,0,0.00,5217.14,0.00,117.93,0,316.0696126,3,0,3,5632.53,3216.17,3,499.75,20,20,0.76,3549.95,0.00,0,0,0,0,1895.86,3977.63,6.32455532,0.00,3.18,20,317.06
DG97,0,2.449489743,822.20,0,0,0,8.98,330.72,0,4.21,0,0.00,316.0696126,0,0,0,0,0,3,6.32455532,0,0,6.32455532,1.414213562,0,0,20,0,175.18,4436.99,1934.45,0,0,143.47,0,6.32455532,0,0,0,0,2.83541522,15,1294.90,0,0,99.94998749,0,1076.49,0,3,14.14468365,6.480740698,45.62,0,40.53,0,0.00,0,3.923088707,0,0,11.23,1203.33,0.00,1.03,1971.18,0,0,0,0,0,3,3.464101615,0,0.00,1688.40,0.00,841.62,0,0,0,0,754.01,0,99.94998749,0,0.00,0.32,0,180.21,0,0,0.00,158.04,5141.66,0.00,6.32455532,2029.24,0,0,0,0,3,3,0,32.12401964,0,0,0.00,0,0.00,3,6.32455532,0,0.00,1522.67,0.00,3141.49,0,32140.91,0,7725.52,0,0,20,6.32455532,0.00,0,507.86,5.22,1893.35,206.32,0,0,0.00,0,0,0,0,0,0,0.00,0,943.92,0.00,30.85755111,0,0,0,0.00,4917.43,0.00,1721.72,0,6.32455532,4.242640687,0,0,9697.88,3082.17,3,255.10,0,0,8.53,4119.99,0.00,0,0,0,0,1092.05,2725.70,20,0.00,84.91,3,540.52
DG98,0,0,291.15,0,0,0,38.61,501.87,0,20.95,0,0.00,20,0,0,0,0,0,0,3,3.180086824,0,3,3,0,0,20,0,633.63,5499.07,2124.18,0,0,101.51,0,20,0,0,0,0,3,2.630383797,887.75,0,0,20,26.69030188,908.50,0,6.184859059,14.14468365,20,18.15,0,60.42,0,0.00,0,0,0,0,58.08,1289.71,0.00,15.43,1006.93,0,0,0,0,0,0,20,0,25.05,1461.92,0.00,541.97,0,0,0,0,900.43,3.066526022,316.0696126,16.38452182,0.00,2.03,0,386.76,0,0,0.00,211.51,5383.00,0.00,20,2525.97,0,0,0,0,3,118.7456423,0,0,0,0,0.02,0,0.00,20,3,0,0.00,578.41,34.49,2576.56,0,31951.54,0,4936.65,0,0,3,3,0.00,0,326.57,5.07,1559.79,143.06,0,0,0.00,0,0,0,65.4927168,0,0,0.00,0,594.90,0.00,30.85755111,0,0,0,0.00,5484.06,0.00,970.88,0,20,0,0,0,9148.02,2617.11,0,524.61,0,0,43.31,4698.34,0.00,0,0,0,0,928.92,2289.15,20,0.00,20.35,8.144301976,495.70
DG99,4.705080365,3,353.70,0,0,0,74.98,398.78,0,59.45,0,0.00,3162.119542,0,2.247226522,0,0,0,5.449031295,20,3.180086824,0,20.28995068,3,0,0,20,0,574.35,4704.36,470.22,0,0,395.74,0,3,0,0,1,0,3,0,170.54,1,3.464101615,278.4895475,0,609.14,0,20,14.14468365,20.4362039,5.83,0,31.81,0,3.25,0,3.923088707,0,0,170.90,718.03,0.00,32.24,1772.06,0,0,0,0,2.635025498,1,3,0,948.36,823.64,0.00,502.31,0,0,1.913932948,2.257319217,663.09,3,3162.119542,20,21.27,0.23,6.480740698,416.73,0,0,0.00,165.80,4846.27,0.00,316.0696126,1781.73,0,0,0,0,20,316.0696126,0,20,0,0,4.76,0,0.00,316.0696126,20,0,0.00,1213.59,0.00,3163.26,20,16959.14,0,444.28,0,2.926150761,58.44102453,20,51.76,2,483.86,31.99,287.65,9.66,0,0,0.00,0,0,0,20,0,0,0.00,0,1340.65,0.00,0,0,0,0,0.00,4775.12,0.00,25.16,0,316.0696126,3,0,0,3053.64,2344.87,20,938.18,25.87805688,0,121.28,4464.92,57.59,0,0,0,0,1377.32,3635.76,20,0.00,22.09,3,232.58
DH00,0,0,0.00,2.449489743,0,0,616.95,33.72,0,3.60,20,100.31,316.0696126,0,3,0,0,0,3,0,1,0,0,3,0,0,20,0,295.46,91.99,0.00,0,0,63.85,0,0,0,0,0,0,3,0,0.00,0,0,20,0,191.94,0,6.32455532,20,0,5.79,0,15.58,0,143.39,0,0,0,0,449.19,14.80,44.31,94.20,837.04,0,0,0,0,0,0,4.472135955,0,566.32,2.26,0.00,5.79,0,3,0,0,11.03,0,531.2865308,0,233.00,0.00,0,3.21,0,0,1889.15,195.49,64.71,0.00,0,100.23,0,0,0,7.108617267,0,20,0,0,0,0,0.00,0,144.97,0,0,0,1358.09,63.57,812.19,82.97,0,892.53,0,21.19,20,1,58.44102453,0,314.69,0,59.24,29.28,52.85,0.00,0,0,972.59,0,0,0,0,0,20,11.74,0,242.66,435.60,0,0,0,20,528.46,337.80,0.00,0.00,0,0,0,0,0,268.71,132.46,0,17.04,20,0,14.35,0.00,13.02,0,1.732050808,0,0,290.86,262.38,0,145.52,483.74,0,0.00
DH10,3,5.840580155,0.00,0,0,0,587.35,22.74,0,2.71,48.95519325,13.08,20,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,247.54,308.19,0.00,0,0,7.90,0,0,0,0,0,0,0,0,0.00,0,0,0,26.69030188,88.72,0,3,3,20,33.09,0,10.75,0,16.66,0,0,0,0,325.39,18.00,89.21,3.99,315.50,0,0,0,0,0,0,3,0,229.67,10.07,0.00,0.00,0,0,0,0,65.92,0,99.94998749,0,159.21,0.30,0,15.76,0,0,0.00,70.18,422.90,0.00,0,353.55,0,0,0,0,0,118.7456423,3,32.12401964,0,0,0.00,0,52.58,3,0,0,113.55,325.53,0.00,288.58,0,3291.76,0,320.02,0,2.926150761,0,0,99.83,0,43.13,0.00,212.35,0.00,0,0,31.61,0,0,0,0,0,49.56767943,0.00,0,0.00,0.00,0,0,20,0,0.00,722.02,0.00,36.27,0,154.4664933,0,0,0,1237.34,299.30,20,27.00,20,0,3.88,0.00,0.00,0,0,0,0,149.05,544.96,163.8555342,0.00,130.15,0,0.00
DH80,0,3,74.35,0,0,0,0.00,3.20,0,0.33,0,0.00,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7.94,159.03,28.74,0,0,34.70,0,0,0,0,0,0,1,0,0.45,0,0,0,0,23.43,0,0,0,0,0.00,0,2.01,0,0.00,0,3.923088707,0,0,19.91,43.06,0.00,0.00,100.78,0,0,0,0,0,0,0,0,43.21,0.00,0.00,41.50,0,0,0,0,23.90,3.066526022,6.32455532,0,4.00,0.00,0,1.76,0,0,0.00,4.99,150.56,0.00,0,9.89,0,0,0,0,3,20,0,0,0,0,0.00,0,0.00,0,0,0,0.00,106.10,0.00,126.43,0,758.42,0,5.51,0,2.926150761,0,0,7.44,0,28.55,5.43,7.00,0.00,0,0,0.00,0,0,0,65.4927168,0,0,0.00,0,54.73,0.00,0,0,0,0,0.00,162.30,0.00,0.00,0,0,20,0,0,94.79,114.46,0,33.99,0,0,0.59,139.22,0.00,0,0,0,0,71.32,117.30,20,0.00,0.00,0,0.00
DH90,4.705080365,5.840580155,177.28,0,0,0,0.00,2.84,0,0.00,0,0.00,0,0,2.247226522,0,0,0,0,0,3.180086824,0,0,4.981287692,0,0,0,0,71.21,478.90,0.00,0,0,211.87,0,0,0,0,0,0,2.83541522,0,0.00,5.028715727,3.464101615,0,0,183.96,0,6.184859059,0,0,0.00,0,4.24,0,0.00,0,3.923088707,6.014896852,0,107.70,16.19,0.00,0.00,1146.53,0,0,0,0,0,2.878732364,1.732050808,0,407.70,0.00,0.00,232.02,0,0,0,2.257319217,88.49,3.066526022,531.2865308,16.38452182,7.65,0.00,0,1.55,0,0,0.00,29.03,394.17,0.00,0,37.88,0,0,0,7.108617267,18.42932446,118.7456423,0,32.12401964,0,0,0.04,0,0.00,59.38087577,0,0,38.73,877.42,0.00,855.49,20,127.04,0,0.00,0,2.926150761,58.44102453,0,25.86,0,98.40,141.12,2.36,0.00,0,0,0.00,0,0,0,65.4927168,0,0,0.00,0,681.15,0.00,0,0,0,0,0.00,478.30,0.00,0.00,0,0,20,0,0,68.59,740.93,20,181.98,20,0,2.68,326.70,0.00,0,0,0,0,538.51,826.61,20,0.00,11.42,0,0.00
EG02,0,0,577.56,0,0,0,0.00,8.38,0,0.41,0,0.00,316.0696126,37.46112383,0,0,0,0,0,3.464101615,1,0,0,0,0,0,20,0,45.43,1427.18,583.71,0,0,71.33,0,20,0,0,0,0,1,0,33.32,0,0,316.0696126,0,335.11,0,3,0,0,0.00,0,8.80,0,0.00,0,0,0,0,0.00,173.42,0.00,0.00,776.70,0,0,0,0,0,0,0,0,0.00,39.10,0.00,313.69,0,0,0,0,274.57,3.066526022,316.0696126,0,0.00,0.28,0,3.65,0,0,0.00,0.00,1250.17,0.00,20,49.62,0,0,0,0,5.477225575,20,0,0,2.449489743,0,0.00,0,0.00,20,5.477225575,0,0.00,1080.38,58.77,1021.17,0,7923.93,0,1803.65,0,0,0,3.464101615,0.00,0,120.42,0.00,514.29,12.39,0,0,0.00,3,0,0,0,0,0,0.00,0,581.60,0.00,30.85755111,0,0,0,0.00,1394.85,0.00,864.11,0,20,1,0,20,1746.46,718.28,0,163.45,0,0,3.99,1235.52,0.00,0,0,0,0,300.68,993.37,3,0.00,0.00,2.449489743,72.90
EG03,0,3,1511.78,0,0,0,0.00,2.76,0,0.33,0,0.00,20,3,0,0,0,0,3,20,1,0,0,3,0,0,20,0,86.98,2491.29,701.23,0,0,836.98,0,20,0,0,0,0,0,0,96.48,0,0,316.0696126,0,1155.99,0,0,0,0,0.00,0,65.48,0,0.00,0,0,0,0,51.60,348.92,0.00,0.00,4224.26,0,0,0,0,0,0,3,0,1043.14,106.41,0.00,1387.97,0,0,0,0,462.28,1,316.0696126,0,0.00,0.00,0,16.02,0,0,0.00,10.28,4241.62,0.00,20,184.85,0,0,0,0,0,20,0,0,0,0,0.00,0,0.00,20,20,0,13.75,3673.39,227.06,3949.32,0,12829.26,0,1352.34,0,0,0,12.281368,0.00,0,372.60,114.59,588.74,9.52,0,0,0.00,0,0,0,0,0,0,0.00,0,2744.14,0.00,0,0,0,0,0.00,2858.65,0.00,926.82,0,316.0696126,20,0,0,2479.19,2881.27,0,477.75,0,0,10.52,4422.29,0.00,0,0,0,0,1673.22,3343.78,0,0.00,1.07,0,63.10
EG04,4.705080365,5.840580155,1951.76,0,0,0,0.00,157.40,0,0.33,0,0.00,20,0,0,0,0,0,0,20,0,0,20.28995068,3,0,0,6.32455532,0,113.42,4454.07,1393.34,0,0,732.56,0,20,0,0,0,0,0,0,813.23,0,0,316.0696126,0,1401.95,0,3,0,20,28.36,0,73.96,0,0.00,0,0,0,0,0.00,1056.68,0.00,0.00,3270.93,0,0,0,0,0,2.878732364,3,0,313.80,1229.49,0.00,1329.23,0,0,0,0,595.02,0,316.0696126,0,0.00,0.21,0,64.46,0,0,0.00,56.81,4770.21,0.00,20,1029.85,0,0,0,0,0,20,0,0,0,0,0.00,0,0.00,20,20,0,0.00,2996.94,85.78,3596.36,0,23559.56,0,3170.34,0,2.926150761,0,0,0.00,0,431.30,0.00,1674.60,387.78,0,0,0.00,0,0,0,0,0,0,0.00,0,1478.59,0.00,30.85755111,0,0,0,0.00,3872.91,0.00,470.38,0,20,0,0,20,6802.94,2766.43,0,394.21,0,0,2.91,2607.52,0.00,0,0,0,0,1174.36,3649.49,3,0.00,0.00,3,438.33
EG05,4.705080365,5.840580155,495.27,0,0,0,0.00,225.74,0,3.34,0,0.00,20,0,0,0,0,0,0,32.35282205,0,0,20.28995068,4.981287692,0,0,73.39730808,0,237.93,5246.87,2300.25,0,0,34.90,0,20,0,1,0,0,0,0,1542.64,0,0,316.0696126,0,1391.56,0,6.184859059,0,20.4362039,23.95,0,60.22,0,0.00,0,4.242640687,0,0,4.02,734.07,0.00,1.03,1524.22,0,0,0,0,0,1.732050808,10.12173988,0,0.00,1617.92,0.00,900.55,0,0,0,0,1285.76,0,316.0696126,0,0.00,0.57,0,76.84,0,0,0.00,41.23,5320.63,0.00,316.0696126,639.79,0,0,0,0,18.42932446,118.7456423,6.708203932,32.12401964,0,0,0.00,0,0.00,20,20.09302478,0,0.00,1442.34,0.00,3150.72,0,33269.50,0,12092.73,0,0,58.44102453,12.281368,0.00,0,142.45,0.00,2489.60,434.74,0,0,0.00,0,0,0,0,0,0,0.00,0,208.01,0.00,5.916079783,0,0,0,0.00,5066.15,0.00,1593.48,0,154.4664933,0,0,279.4275177,12057.64,2632.45,0,127.97,0,0,5.89,1092.05,17.48,0,0,0,0,594.10,3132.29,163.8555342,0.00,57.89,8.144301976,700.67
